HOSTKEY,NAME,DEPARTMENT,STATUS,DESCRIPTION,AUDIT_ACTION,AUDIT_STAMP,IN_TRANSFER,SEMESTER,DATA_FLOW,UNIT_CREDIT,ATTRIBUTES,PLANNEDSIZE,NAMED_GROUP,DEPARTMENT_NAME,UNITOFFERINGID
HGW514_H_SEM1_I,HGW514_H_S1_I,HSS,Y,Social Work in Context,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW514|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174915
HGW514_L_SEM1_I,HGW514_L_S1_I,HSS,Y,Social Work in Context,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW514|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",174916
HGW514_W_SEM1_I,HGW514_W_S1_I,HSS,Y,Social Work in Context,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW514|1|W|SEM01|1,0,T1SM,"Social Sciences, School of",174914
HGW515_H_SEM1_I,HGW515_H_S1_I,HSS,Y,Research & Policy for Change,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW515|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174918
HGW515_L_SEM1_I,HGW515_L_S1_I,HSS,Y,Research & Policy for Change,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW515|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",174919
HGW515_W_SEM1_I,HGW515_W_S1_I,HSS,Y,Research & Policy for Change,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW515|1|W|SEM01|1,0,T1SM,"Social Sciences, School of",174917
HGW517_H_SEM1_I,HGW517_H_S1_I,HSS,Y,Direct Practice 1 & Professional Communication,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW517|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174924
HGW517_L_SEM1_I,HGW517_L_S1_I,HSS,Y,Direct Practice 1 & Professional Communication,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW517|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",174925
HGW517_W_SEM1_I,HGW517_W_S1_I,HSS,Y,Direct Practice 1 & Professional Communication,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW517|1|W|SEM01|1,0,T1SM,"Social Sciences, School of",174923
HGW611_H_SEM1_I,HGW611_H_S1_I,HSS,Y,Direct Practice 2,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW611|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174927
HGW611_L_SEM1_I,HGW611_L_S1_I,HSS,Y,Direct Practice 2,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW611|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",174928
HGW611_W_SEM1_I,HGW611_W_S1_I,HSS,Y,Direct Practice 2,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW611|1|W|SEM01|1,0,T1SM,"Social Sciences, School of",174926
HGW612_H_SEM1_I,HGW612_H_S1_I,HSS,Y,Community Work Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW612|2|H|SEM01|1,0,T1SM,"Social Sciences, School of",174930
HGW612_L_SEM1_I,HGW612_L_S1_I,HSS,Y,Community Work Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW612|2|L|SEM01|1,0,T1SM,"Social Sciences, School of",174931
HGW612_W_SEM1_I,HGW612_W_S1_I,HSS,Y,Community Work Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW612|2|W|SEM01|1,0,T1SM,"Social Sciences, School of",174929
HGW613_H_SEM2_I,HGW613_H_S2_I,HSS,Y,Social Work Practicum 2,U,28/07/2016 13:57:57,0,16P01,S,37.5,HGW613|1|H|16P01|1,0,T1SM,"Social Sciences, School of",174933
HGW613_L_SEM2_I,HGW613_L_S2_I,HSS,Y,Social Work Practicum 2,U,28/07/2016 13:57:57,0,16P01,S,37.5,HGW613|1|L|16P01|1,0,T1SM,"Social Sciences, School of",174934
HGW613_W_SEM2_I,HGW613_W_S2_I,HSS,Y,Social Work Practicum 2,U,28/07/2016 13:57:57,0,16P01,S,37.5,HGW613|1|W|16P01|1,0,T1SM,"Social Sciences, School of",174932
HGW614_H_SEM1_I,HGW614_H_S1_I,HSS,Y,Intercultural Social Work Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW614|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174936
HGW614_L_SEM1_I,HGW614_L_S1_I,HSS,Y,Intercultural Social Work Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW614|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",174937
HGW614_W_SEM1_I,HGW614_W_S1_I,HSS,Y,Intercultural Social Work Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW614|1|W|SEM01|1,0,T1SM,"Social Sciences, School of",174935
HGW615_H_SEM1_I,HGW615_H_S1_I,HSS,Y,Specialist Fields of Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW615|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174939
HGW615_L_SEM1_I,HGW615_L_S1_I,HSS,Y,Specialist Fields of Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW615|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",174940
HGW615_W_SEM1_I,HGW615_W_S1_I,HSS,Y,Specialist Fields of Practice,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HGW615|1|W|SEM01|1,0,T1SM,"Social Sciences, School of",174938
HGW616_H_SEM2_I,HGW616_H_S2_I,HSS,Y,Advanced Critical Practice,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HGW616|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",174942
HGW616_L_SEM2_I,HGW616_L_S2_I,HSS,Y,Advanced Critical Practice,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HGW616|1|L|SEM02|1,0,T1SM,"Social Sciences, School of",174943
HGW616_W_SEM2_I,HGW616_W_S2_I,HSS,Y,Advanced Critical Practice,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HGW616|1|W|SEM02|1,0,T1SM,"Social Sciences, School of",174941
HIR101_H_SEM2_I,HIR101_H_S2_I,HSS,Y,Introduction to International Relations,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR101|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178608
HIR101_L_SEM2_I,HIR101_L_S2_I,HSS,Y,Introduction to International Relations,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR101|1|L|SEM02|1,0,T1SM,"Social Sciences, School of",178609
HIR102_H_F_I,HIR102_H_F_I,HSS,Y,Politics and Law,U,28/07/2016 13:57:57,0,FYP01,S,25,HIR102|2|H|FYP01|1,0,T1SM,"Social Sciences, School of",178612
HIR102_L_F_I,HIR102_L_F_I,HSS,Y,Politics and Law,U,28/07/2016 13:57:57,0,FYP01,S,25,HIR102|2|L|FYP01|1,0,T1SM,"Social Sciences, School of",178613
HIR102_W_F_I,HIR102_W_F_I,HSS,Y,Politics and Law,U,28/07/2016 13:57:57,0,FYP01,S,25,HIR102|2|W|FYP01|1,0,T1SM,"Social Sciences, School of",178611
HIR200_H_SEM1_I,HIR200_H_S1_I,HSS,Y,The New Europe: A Political History,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HIR200|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",187954
HIR202_H_SEM2_I,HIR202_H_S2_I,HSS,Y,International Security,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR202|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",187950
HIR203_H_SEM2_I,HIR203_H_S2_I,HSS,Y,China's Global Power,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR203|2|H|SEM02|1,0,T1SM,"Social Sciences, School of",178616
HIR204_H_SEM2_I,HIR204_H_S2_I,HSS,Y,"Order, Violence and Justice",U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR204|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178618
HIR206_H_SEM1_I,HIR206_H_S1_I,HSS,Y,"Espionage, Terror and Global Disorder",U,28/07/2016 13:57:57,0,SEM01,S,12.5,HIR206|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",178620
HIR209_H_SEM2_I,HIR209_H_S2_I,HSS,Y,Third World Development Politics,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR209|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",187960
HIR209_L_SEM2_I,HIR209_L_S2_I,HSS,Y,Third World Development Politics,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR209|1|L|SEM02|1,0,T1SM,"Social Sciences, School of",187958
HIR300_H_SEM1_I,HIR300_H_S1_I,HSS,Y,The New Europe: A Political History,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HIR300|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",187956
HIR302_H_SEM2_I,HIR302_H_S2_I,HSS,Y,International Security,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR302|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",187952
HIR303_H_SEM2_I,HIR303_H_S2_I,HSS,Y,China's Global Power,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR303|2|H|SEM02|1,0,T1SM,"Social Sciences, School of",178629
HIR304_H_SEM2_I,HIR304_H_S2_I,HSS,Y,"Order, Violence and Justice",U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR304|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178631
HIR306_H_SEM1_I,HIR306_H_S1_I,HSS,Y,"Espionage, Terror and Global Disorder",U,28/07/2016 13:57:57,0,SEM01,S,12.5,HIR306|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",178633
HIR309_H_SEM2_I,HIR309_H_S2_I,HSS,Y,Third World Development Politics,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR309|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",187963
HIR309_L_SEM2_I,HIR309_L_S2_I,HSS,Y,Third World Development Politics,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR309|1|L|SEM02|2,0,T1SM,"Social Sciences, School of",187962
HIR311_H_SEM2_I,HIR311_H_S2_I,HSS,Y,Advanced Seminar in International Relations,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HIR311|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178640
HIR402_H_SEM1_I,HIR402_H_S1_I,HSS,Y,Politics of International Relations,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR402|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",178642
HIR403_H_SEM2_I,HIR403_H_S2_I,HSS,Y,"Strategy, Security and Statecraft",U,28/07/2016 13:57:57,0,SEM02,S,25,HIR403|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178645
HIR404_L_SEM2_I,HIR404_L_S2_I,HSS,Y,"Globalisation, Development, Sustainability",U,28/07/2016 13:57:57,0,SEM02,S,25,HIR404|1|L|SEM02|2,0,T1SM,"Social Sciences, School of",178650
HIR462_H_SEM1_I,HIR462_H_S1_I,HSS,Y,Thesis A,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR462|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",178653
HIR462_H_SEM2_I,HIR462_H_S2_I,HSS,Y,Thesis A,U,28/07/2016 13:57:57,0,SEM02,S,25,HIR462|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178654
HIR462_L_SEM1_I,HIR462_L_S1_I,HSS,Y,Thesis A,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR462|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",178655
HIR462_L_SEM2_I,HIR462_L_S2_I,HSS,Y,Thesis A,U,28/07/2016 13:57:57,0,SEM02,S,25,HIR462|1|L|SEM02|1,0,T1SM,"Social Sciences, School of",178656
HIR463_H_SEM1_I,HIR463_H_S1_I,HSS,Y,Thesis B,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR463|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",178657
HIR463_H_SEM2_I,HIR463_H_S2_I,HSS,Y,Thesis B,U,28/07/2016 13:57:57,0,SEM02,S,25,HIR463|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",178658
HIR463_L_SEM1_I,HIR463_L_S1_I,HSS,Y,Thesis B,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR463|1|L|SEM01|1,0,T1SM,"Social Sciences, School of",178659
HIR463_L_SEM2_I,HIR463_L_S2_I,HSS,Y,Thesis B,U,28/07/2016 13:57:57,0,SEM02,S,25,HIR463|1|L|SEM02|1,0,T1SM,"Social Sciences, School of",178660
HIR762_H_SEM1_I,HIR762_H_S1_I,HSS,Y,Research Thesis A,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR762|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174944
HIR762_H_SEM2_I,HIR762_H_S2_I,HSS,Y,Research Thesis A,U,28/07/2016 13:57:57,0,SEM02,S,25,HIR762|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",174946
HIR763_H_SEM1_I,HIR763_H_S1_I,HSS,Y,Research Thesis B,U,28/07/2016 13:57:57,0,SEM01,S,25,HIR763|1|H|SEM01|1,0,T1SM,"Social Sciences, School of",174948
HIR763_H_SEM2_I,HIR763_H_S2_I,HSS,Y,Research Thesis B,U,28/07/2016 13:57:57,0,SEM02,S,25,HIR763|1|H|SEM02|1,0,T1SM,"Social Sciences, School of",174950
HMA101_H_SEM1_I,HMA101_H_S1_I,HUM,Y,Discovering Asia,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA101|5|H|SEM01|1,0,T1SM,"Humanities, School of",178671
HMA101_L_SEM1_I,HMA101_L_S1_I,HUM,Y,Discovering Asia,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA101|5|L|SEM01|1,0,T1SM,"Humanities, School of",178672
HMA102_H_SEM2_I,HMA102_H_S2_I,HUM,Y,Asia: Transformation and Change,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA102|3|H|SEM02|1,0,T1SM,"Humanities, School of",178673
HMA102_L_SEM2_I,HMA102_L_S2_I,HUM,Y,Asia: Transformation and Change,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA102|3|L|SEM02|1,0,T1SM,"Humanities, School of",178674
HMA206_H_SEM2_I,HMA206_H_S2_I,HUM,Y,Understanding Asia Through Food,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA206|1|H|SEM02|1,0,T1SM,"Humanities, School of",178677
HMA251_H_SPR_I,HMA251_H_S5_I,HUM,Y,Volunteering in Asia,U,28/07/2016 13:57:57,0,SPR02,S,12.5,HMA251|1|H|SPR02|1,0,T1SM,"Humanities, School of",178680
HMA251_H_WIN_I,HMA251_H_S4_I,HUM,Y,Volunteering in Asia,U,28/07/2016 13:57:57,0,INP06,S,12.5,HMA251|1|H|INP06|1,0,T1SM,"Humanities, School of",178679
HMA255_H_SEM1_I,HMA255_H_S1_I,HUM,Y,Re-imagining Asian Area Studies,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA255|1|H|SEM01|1,0,T1SM,"Humanities, School of",178688
HMA255_L_SEM1_I,HMA255_L_S1_I,HUM,Y,Re-imagining Asian Area Studies,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA255|1|L|SEM01|1,0,T1SM,"Humanities, School of",178689
HMA260_H_SEM2_I,HMA260_H_S2_I,HUM,Y,Reporting Asia,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA260|2|H|SEM02|1,0,T1SM,"Humanities, School of",188873
HMA301_H_SEM1_I,HMA301_H_S1_I,HUM,Y,Asian Studies Research Project,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA301|1|H|SEM01|1,0,T1SM,"Humanities, School of",178690
HMA301_H_SEM2_I,HMA301_H_S2_I,HUM,Y,Asian Studies Research Project,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA301|1|H|SEM02|1,0,T1SM,"Humanities, School of",178691
HMA301_L_SEM1_I,HMA301_L_S1_I,HUM,Y,Asian Studies Research Project,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA301|1|L|SEM01|1,0,T1SM,"Humanities, School of",178693
HMA301_L_SEM2_I,HMA301_L_S2_I,HUM,Y,Asian Studies Research Project,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA301|1|L|SEM02|1,0,T1SM,"Humanities, School of",178694
HMA318_H_SEM2_I,HMA318_H_S2_I,HUM,Y,Understanding Asia through Food,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA318|1|H|SEM02|1,0,T1SM,"Humanities, School of",178695
HMA351_H_SPR_I,HMA351_H_S5_I,HUM,Y,Volunteering in Asia,U,28/07/2016 13:57:57,0,SPR02,S,12.5,HMA351|1|H|SPR02|1,0,T1SM,"Humanities, School of",178698
HMA351_H_WIN_I,HMA351_H_S4_I,HUM,Y,Volunteering in Asia,U,28/07/2016 13:57:57,0,INP06,S,12.5,HMA351|1|H|INP06|1,0,T1SM,"Humanities, School of",178697
HMA355_H_SEM1_I,HMA355_H_S1_I,HUM,Y,Re-imagining Asian Area Studies,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA355|1|H|SEM01|1,0,T1SM,"Humanities, School of",178706
HMA355_L_SEM1_I,HMA355_L_S1_I,HUM,Y,Re-imagining Asian Area Studies,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMA355|1|L|SEM01|1,0,T1SM,"Humanities, School of",178707
HMA360_H_SEM2_I,HMA360_H_S2_I,HUM,Y,Reporting Asia,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMA360|2|H|SEM02|1,0,T1SM,"Humanities, School of",188874
HMA404_H_SEM1_I,HMA404_H_S1_I,HUM,Y,Guided Reading in Asian Studies,U,28/07/2016 13:57:57,0,SEM01,S,25,HMA404|2|H|SEM01|1,0,T1SM,"Humanities, School of",178708
HMA404_H_SEM2_I,HMA404_H_S2_I,HUM,Y,Guided Reading in Asian Studies,U,28/07/2016 13:57:57,0,SEM02,S,25,HMA404|2|H|SEM02|1,0,T1SM,"Humanities, School of",178710
HMA414_H_SEM1_I,HMA414_H_S1_I,HUM,Y,Critical Reading and Theory for Asia,U,28/07/2016 13:57:57,0,SEM01,S,25,HMA414|1|H|SEM01|1,0,T1SM,"Humanities, School of",178712
HMA462_H_SEM1_I,HMA462_H_S1_I,HUM,Y,Asian Studies Thesis A,U,28/07/2016 13:57:57,0,SEM01,S,25,HMA462|2|H|SEM01|1,0,T1SM,"Humanities, School of",178718
HMA463_H_SEM2_I,HMA463_H_S2_I,HUM,Y,Asian Studies Thesis B,U,28/07/2016 13:57:57,0,SEM02,S,25,HMA463|2|H|SEM02|1,0,T1SM,"Humanities, School of",178719
HMC101_H_SEM1_I,HMC101_H_S1_I,HUM,Y,Chinese 1A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC101|1|H|SEM01|1,0,T1SM,"Humanities, School of",178737
HMC101_L_SEM1_I,HMC101_L_S1_I,HUM,Y,Chinese 1A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC101|1|L|SEM01|1,0,T1SM,"Humanities, School of",178738
HMC102_H_SEM2_I,HMC102_H_S2_I,HUM,Y,Chinese 1B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC102|1|H|SEM02|1,0,T1SM,"Humanities, School of",178739
HMC102_L_SEM2_I,HMC102_L_S2_I,HUM,Y,Chinese 1B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC102|1|L|SEM02|1,0,T1SM,"Humanities, School of",178740
HMC218_H_SEM1_I,HMC218_H_S1_I,HUM,Y,Chinese Culture and Society,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC218|1|H|SEM01|1,0,T1SM,"Humanities, School of",178742
HMC218_L_SEM1_I,HMC218_L_S1_I,HUM,Y,Chinese Culture and Society,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC218|1|L|SEM01|1,0,T1SM,"Humanities, School of",178743
HMC219_H_SEM1_I,HMC219_H_S1_I,HUM,Y,Chinese 2A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC219|1|H|SEM01|1,0,T1SM,"Humanities, School of",178744
HMC219_L_SEM1_I,HMC219_L_S1_I,HUM,Y,Chinese 2A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC219|1|L|SEM01|1,0,T1SM,"Humanities, School of",178745
HMC220_H_SEM2_I,HMC220_H_S2_I,HUM,Y,Chinese 2B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC220|1|H|SEM02|1,0,T1SM,"Humanities, School of",178746
HMC220_L_SEM2_I,HMC220_L_S2_I,HUM,Y,Chinese 2B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC220|1|L|SEM02|1,0,T1SM,"Humanities, School of",178747
HMC314_H_SEM1_I,HMC314_H_S1_I,HUM,Y,Classical Chinese A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC314|1|H|SEM01|1,0,T1SM,"Humanities, School of",178748
HMC314_L_SEM1_I,HMC314_L_S1_I,HUM,Y,Classical Chinese A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC314|1|L|SEM01|1,0,T1SM,"Humanities, School of",178749
HMC315_H_SEM2_I,HMC315_H_S2_I,HUM,Y,Classical Chinese B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC315|1|H|SEM02|1,0,T1SM,"Humanities, School of",178750
HMC315_L_SEM2_I,HMC315_L_S2_I,HUM,Y,Classical Chinese B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC315|1|L|SEM02|1,0,T1SM,"Humanities, School of",178753
HMC318_H_SEM1_I,HMC318_H_S1_I,HUM,Y,Chinese Culture and Society,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC318|1|H|SEM01|1,0,T1SM,"Humanities, School of",178755
HMC318_L_SEM1_I,HMC318_L_S1_I,HUM,Y,Chinese Culture and Society,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC318|1|L|SEM01|1,0,T1SM,"Humanities, School of",178756
HMC319_H_SEM1_I,HMC319_H_S1_I,HUM,Y,Chinese 3A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC319|1|H|SEM01|1,0,T1SM,"Humanities, School of",178757
HMC319_L_SEM1_I,HMC319_L_S1_I,HUM,Y,Chinese 3A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMC319|1|L|SEM01|1,0,T1SM,"Humanities, School of",178758
HMC320_H_SEM2_I,HMC320_H_S2_I,HUM,Y,Chinese 3B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC320|1|H|SEM02|1,0,T1SM,"Humanities, School of",178759
HMC320_L_SEM2_I,HMC320_L_S2_I,HUM,Y,Chinese 3B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMC320|1|L|SEM02|1,0,T1SM,"Humanities, School of",178760
HMC403_H_SEM1_I,HMC403_H_S1_I,HUM,Y,Guided Reading in Chinese,U,28/07/2016 13:57:57,0,SEM01,S,25,HMC403|1|H|SEM01|1,0,T1SM,"Humanities, School of",178761
HMC462_H_SEM2_I,HMC462_H_S2_I,HUM,Y,Chinese Thesis A,U,28/07/2016 13:57:57,0,SEM02,S,25,HMC462|2|H|SEM02|1,0,T1SM,"Humanities, School of",188581
HMC463_H_SEM2_I,HMC463_H_S2_I,HUM,Y,Chinese Thesis B,U,28/07/2016 13:57:57,0,SEM02,S,25,HMC463|2|H|SEM02|1,0,T1SM,"Humanities, School of",178763
HMJ101_H_SEM1_I,HMJ101_H_S1_I,HUM,Y,Japanese 1A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ101|1|H|SEM01|1,0,T1SM,"Humanities, School of",178820
HMJ101_H_SEM2_I,HMJ101_H_S2_I,HUM,Y,Japanese 1A,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ101|1|H|SEM02|1,0,T1SM,"Humanities, School of",178821
HMJ101_L_SEM1_I,HMJ101_L_S1_I,HUM,Y,Japanese 1A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ101|1|L|SEM01|1,0,T1SM,"Humanities, School of",178822
HMJ101_L_SEM2_I,HMJ101_L_S2_I,HUM,Y,Japanese 1A,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ101|1|L|SEM02|1,0,T1SM,"Humanities, School of",178823
HMJ102_H_SEM2_I,HMJ102_H_S2_I,HUM,Y,Japanese 1B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ102|1|H|SEM02|1,0,T1SM,"Humanities, School of",178824
HMJ102_L_SEM2_I,HMJ102_L_S2_I,HUM,Y,Japanese 1B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ102|1|L|SEM02|1,0,T1SM,"Humanities, School of",178825
HMJ103_H_F_I,HMJ103_H_F_I,HUM,Y,Introductory Japanese University College Program,U,28/07/2016 13:57:57,0,FYP01,S,25,HMJ103|1|H|FYP01|1,0,T1SM,"Humanities, School of",178827
HMJ103_L_F_I,HMJ103_L_F_I,HUM,Y,Introductory Japanese University College Program,U,28/07/2016 13:57:57,0,FYP01,S,25,HMJ103|1|L|FYP01|1,0,T1SM,"Humanities, School of",178828
HMJ103_W_F_I,HMJ103_W_F_I,HUM,Y,Introductory Japanese University College Program,U,28/07/2016 13:57:57,0,FYP01,S,25,HMJ103|1|W|FYP01|1,0,T1SM,"Humanities, School of",178826
HMJ204_H_SEM1_I,HMJ204_H_S1_I,HUM,Y,Japanese 2A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ204|1|H|SEM01|1,0,T1SM,"Humanities, School of",178829
HMJ204_L_SEM1_I,HMJ204_L_S1_I,HUM,Y,Japanese 2A,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ204|1|L|SEM01|1,0,T1SM,"Humanities, School of",178830
HMJ205_H_SEM2_I,HMJ205_H_S2_I,HUM,Y,Japanese 2B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ205|1|H|SEM02|1,0,T1SM,"Humanities, School of",178831
HMJ205_L_SEM2_I,HMJ205_L_S2_I,HUM,Y,Japanese 2B,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ205|1|L|SEM02|1,0,T1SM,"Humanities, School of",178832
HMJ210_H_SEM1_I,HMJ210_H_S1_I,HUM,Y,"Queering Japan: Popular Culture, Identity, and Nation",U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ210|4|H|SEM01|1,0,T1SM,"Humanities, School of",178833
HMJ210_L_SEM1_I,HMJ210_L_S1_I,HUM,Y,"Queering Japan: Popular Culture, Identity, and Nation",U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ210|4|L|SEM01|1,0,T1SM,"Humanities, School of",178834
HMJ310_H_SEM1_I,HMJ310_H_S1_I,HUM,Y,"Queering Japan: Popular Culture, Identity, and Nation",U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ310|4|H|SEM01|1,0,T1SM,"Humanities, School of",178835
HMJ310_L_SEM1_I,HMJ310_L_S1_I,HUM,Y,"Queering Japan: Popular Culture, Identity, and Nation",U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ310|4|L|SEM01|1,0,T1SM,"Humanities, School of",178836
HMJ313_H_SEM1_I,HMJ313_H_S1_I,HUM,Y,Japanese Research Project,U,28/07/2016 13:57:57,0,SEM01,S,12.5,HMJ313|1|H|SEM01|1,0,T1SM,"Humanities, School of",178837
HMJ313_H_SEM2_I,HMJ313_H_S2_I,HUM,Y,Japanese Research Project,U,28/07/2016 13:57:57,0,SEM02,S,12.5,HMJ313|1|H|SEM02|1,0,T1SM,"Humanities, School of",178838
