rX,rY,rZ,rSpeed,bX,bY,bSpeed,sX,sY,sZ,sSpeed,dAng,bAng,bZ,bowlerEnd
-8.4877,0.391035,1.98397,143.634,-0.0737,0.0316638,120.829,10.06,-0.44042,1.20235,108.161,14.3612,9.24426,0.0001,south
-8.4695,0.255445,1.97892,147.383,4.91878,-0.234202,126.744,10.06,-0.565779,0.53322,115.844,10.7229,6.69796,0.0001,south
-8.3577,0.234373,1.97313,146.956,3.50227,-0.165428,128.047,10.06,-0.523753,0.56841,115.322,11.4337,6.12535,0.0001,south
-8.5318,0.37103,1.97973,143.341,3.11536,0.136247,125.374,10.06,-0.117967,0.701004,113.171,11.451,7.11435,0.0001,south
-8.3966,0.442681,1.98092,145.831,-0.6453,0.550632,115.397,10.06,0.593629,1.35585,111.013,15.2299,10.0046,0.0001,south
-8.4386,0.280632,1.99942,142.393,3.6934,0.46334,124.625,10.06,0.407858,0.789395,117.77,11.2128,8.19975,0.0001,south
8.4309,-0.589348,2.17727,143.136,-2.46188,-0.44001,121.654,-10.06,-0.314398,0.956229,107.497,13.2343,8.86042,0.0001,north
8.567,-0.663548,2.18075,140.718,-3.0725,-0.303544,117.284,-10.06,0.107092,1.02465,106.396,12.7165,9.95572,0.0001,north
8.3289,-0.643757,2.13607,139.104,-0.0873,-0.301597,115.117,-10.06,0.153308,1.32163,105.864,15.322,10.0773,0.0001,north
8.5455,-0.810069,2.17949,148.979,-4.03195,-0.516419,128.449,-10.06,-0.338445,0.668535,116.828,11.9155,7.36296,0.0001,north
8.6834,-0.743321,2.18525,144.47,-5.0857,-0.226765,121.311,-10.06,-0.0283634,0.595864,111.92,11.6078,7.65435,0.0001,north
8.5132,-0.802944,2.16659,142.009,-3.42236,-0.397498,119.246,-10.06,-0.161324,0.852898,106.965,12.4017,8.77415,0.0001,north
-8.6159,-1.35846,1.97713,142.845,3.81307,-0.872097,126.932,10.06,-0.768732,0.524305,116.926,11.2086,5.90702,0.0001,south
-8.6758,-1.29925,1.99148,145.998,6.07038,-0.858531,126.346,10.06,-0.876555,0.354156,118.28,10.3354,5.45215,0.0001,south
-8.7176,-1.405,1.98763,147.81,5.958,-0.581836,122.774,10.06,-0.476159,0.601225,114.686,10.3834,8.7887,0.0001,south
-8.5169,-1.32694,1.96918,150.727,6.14839,-0.459029,126.407,10.06,-0.343333,0.466758,118.412,10.2175,7.1734,0.0001,south
-8.6815,-1.28125,1.9895,145.484,-1.4918,-1.03164,116.233,10.06,-0.644742,1.42708,108.217,16.3073,10.3721,0.0001,south
-8.6318,-1.37407,2.01186,148.475,5.19425,-0.695165,127.632,10.06,-0.567062,0.540479,118.24,10.4856,7.00452,0.0001,south
8.3639,-0.851403,2.1645,138.094,-3.39486,-0.414803,119.924,-10.06,-0.0735374,0.504206,108.117,12.2961,5.79555,0.0001,north
8.536,-0.863657,2.15656,142.062,-3.06605,-0.364686,118.578,-10.06,0.0438245,1.15473,105.433,12.6184,10.9192,0.0001,north
8.4578,-0.843307,2.18348,142.838,-3.75643,-0.425739,121.88,-10.06,-0.200979,0.776212,110.034,12.1765,8.27035,0.0001,north
8.4843,-0.652115,2.20201,140.574,-5.18863,-0.299599,119.239,-10.06,-0.0650542,0.628769,109.282,11.8627,8.18639,0.0001,north
8.5881,-0.667641,2.20324,137.376,-3.18489,-0.391071,114.849,-10.06,-0.208152,1.00154,102.899,12.6815,9.99357,0.0001,north
8.3236,-0.642346,2.13923,136.718,1.5557,-0.570675,107.778,-10.06,-0.272015,1.73315,96.1989,18.5784,12.4248,0.0001,north
-8.7136,-1.30677,1.99533,148.214,7.92766,-0.688514,114.17,10.06,-0.585732,0.328343,110.175,10.0221,8.37582,0.0001,south
-8.7071,-1.28143,1.99657,145.674,8.59126,0.00410085,106.035,10.06,0.0848194,0.27464,103.324,9.67452,9.66705,0.0001,south
-8.3999,-1.28148,1.95142,143.152,1.83514,-0.586113,120.913,10.06,-0.232506,1.05467,115.984,12.4077,9.04536,0.0001,south
-8.9328,-1.35413,2.00445,154.669,9.851213,-0.58151,102.188,10.06,-0.577952,0.0715069,101.808,9.80812,9.78443,0.0001,south
-7.2581,-0.970072,1.88569,145.016,6.92478,-0.339339,127.116,10.06,-0.32642,0.377052,120.888,9.81893,6.88882,0.0001,south
-8.5876,-1.03183,1.98394,143.28,3.91741,-0.457912,124.83,10.06,-0.309116,0.73379,113.498,11.1277,7.8906,0.0001,south
8.6622,-0.784308,2.17332,140.816,-3.41347,-0.437102,118.113,-10.06,-0.174175,0.905832,106.107,12.6122,9.26007,0.0001,north
8.3861,-0.644993,2.18984,134.659,-4.3105,-0.333917,116.748,-10.06,-0.0953367,0.735878,106.776,12.1312,8.54807,0.0001,north
8.4367,-0.662491,2.18424,143.13,-9.120507,0.0222309,104.261,-10.06,0.0787305,0.202247,102.523,10.3219,10.3079,0.0001,north
8.4171,-0.624047,2.13077,135.435,1.249,-0.459763,109.686,-10.06,-0.156192,1.43633,101.526,17.5863,10.4242,0.0001,north
8.4709,-0.71072,2.18654,139.363,-3.03032,-0.449461,116.403,-10.06,-0.144279,0.922076,104.547,13.0124,9.11594,0.0001,north
8.6152,-0.66121,2.14979,141.942,-1.92518,-0.311893,117.956,-10.06,-0.0221436,1.07175,103.713,13.4542,9.47471,0.0001,north
-8.4307,0.240432,1.967,141.451,1.5653,-0.00622262,121.179,10.06,-0.446825,0.988332,105.906,12.8064,8.59965,0.0001,south
-8.4381,0.303918,1.99085,145.886,3.30955,0.0759347,125.208,10.06,-0.221383,0.699012,112.085,11.6019,7.23062,0.0001,south
-8.4336,0.392888,1.95254,144.642,-0.7422,0.225659,122.029,10.06,-0.0460734,1.51534,114.337,15.1647,10.3849,0.0001,south
-8.4516,-1.08684,1.95866,146.827,2.29459,-0.471329,124.703,10.06,-0.142188,0.804127,109.609,12.3181,7.58019,0.0001,south
-8.3651,-1.37121,1.94309,144.483,4.00569,-0.829633,123.416,10.06,-0.744432,0.680898,121.144,10.9271,7.33532,0.0001,south
-8.5655,-1.06316,1.99819,149.96,4.15443,-0.342663,128.93,10.06,-0.149691,0.598261,116.804,11.002,6.75315,0.0001,south
8.2771,-0.851793,2.18829,136.533,-2.44068,-0.5444,117.419,-10.06,-0.250298,1.0493,105.077,13.1376,9.67892,0.0001,north
8.5133,-0.796154,2.19773,139.227,-3.45853,-0.304783,117.726,-10.06,0.0185072,0.916473,105.587,12.1033,9.37701,0.0001,north
8.5004,-0.667361,2.19218,135.974,-2.60173,-0.47453,116.407,-10.06,-0.378358,0.918601,103.129,13.285,8.84531,0.0001,north
8.3441,-0.600119,2.18171,138.492,-3.12244,-0.431898,114.648,-10.06,-0.209082,1.02078,103.038,12.8255,10.0544,0.0001,north
8.4651,-0.625942,2.20562,125.063,-4.9714,-0.166308,105.925,-10.06,0.159763,0.531303,97.6965,12.4691,7.23326,0.0001,north
8.5167,-0.64598,2.19015,136.398,-3.52375,-0.506357,118.798,-10.06,-0.351035,0.805197,107.886,12.3214,8.45155,0.0001,north
-8.4907,-0.778315,2.16163,85.3966,8.09967,-0.722008,68.2072,10.06,-0.780632,0.575803,65.0726,16.874,16.8914,0.0001,south
-8.5306,-0.755029,2.15456,88.2689,6.28902,-0.530484,64.6197,10.06,-0.244713,0.736441,59.0096,16.346,13.8609,0.0001,south
-8.6129,-0.725056,2.16517,89.2178,6.4989,-0.492665,67.1902,10.06,-0.252611,0.588558,62.1982,16.391,11.7779,0.0001,south
-8.4708,-0.721715,2.17216,84.5671,6.21588,-0.53865,59.761,10.06,-0.0748916,0.878639,54.0552,17.4017,16.34,0.0001,south
-8.5638,-0.759541,2.19517,88.5126,6.32249,-0.387096,69.1805,10.06,0.0505935,0.703775,64.1219,16.1275,12.937,0.0001,south
-8.6223,-0.825012,2.23033,86.8519,5.7721,-0.508462,61.2818,10.06,-0.114844,0.931582,55.1893,16.2693,16.1043,0.0001,south
8.4529,-0.753593,2.19958,138.283,-3.88357,-0.628616,119.517,-10.06,-0.457792,0.697295,108.725,12.1313,7.67272,0.0001,north
8.5824,-0.665369,2.1795,135.912,-2.23913,-0.235962,116.228,-10.06,0.26244,0.967923,104.36,13.4704,8.96946,0.0001,north
8.5495,-0.688278,2.19744,137.155,-4.61979,-0.147979,115.271,-10.06,0.136624,0.667724,104.725,12.1133,8.10972,0.0001,north
8.5285,-0.696825,2.15495,143.177,-4.84031,-0.605338,121.977,-10.06,-0.477408,0.650831,112.107,11.6842,7.96174,0.0001,north
8.5202,-0.665547,2.20724,145.05,-4.22083,-0.311251,121.423,-10.06,-0.00804248,0.808349,110.124,12.191,8.94504,0.0001,north
8.3946,-0.656859,2.15154,137.194,0.4916,-0.345669,111.313,-10.06,0.106128,1.09658,101.993,16.3734,9.09973,0.0001,north
-8.4348,-0.793918,2.19551,86.8375,5.6053,-0.486755,61.6626,10.06,0.100414,0.749056,56.3218,16.2779,13.3924,0.0001,south
-8.528,-0.727563,2.15759,85.1985,6.05101,-0.432252,59.4595,10.06,-0.0157619,0.965116,53.506,17.5579,17.2669,0.0001,south
-8.4275,-0.767681,2.17523,87.5491,5.75755,-0.221759,70.333,10.06,0.144136,0.661625,64.2595,16.1446,11.5433,0.0001,south
-8.6168,-0.777454,2.18068,86.1512,5.15394,-0.394124,65.3799,10.06,0.0147321,0.921869,58.4205,16.6313,14.5499,0.0001,south
-8.531,-0.807455,2.18576,85.8542,7.00046,-0.365152,62.9895,10.06,-0.0636137,0.591251,58.6653,16.5678,13.0535,0.0001,south
-8.6255,-0.801858,2.14594,89.2261,5.10707,-0.245531,69.9402,10.06,0.234006,0.7775,63.1843,16.0903,12.2954,0.0001,south
8.6967,-0.928128,2.00056,81.2117,-6.45228,-0.154163,62.3254,-10.06,-0.074132,0.679106,57.3659,17.1269,13.5862,0.0001,north
8.8145,-0.908563,2.00992,79.6082,-5.81755,-0.0461044,62.3701,-10.06,0.121616,0.71568,56.8033,17.0696,13.1811,0.0001,north
8.7301,-0.907754,2.05938,78.8583,-5.39877,-0.126066,60.3338,-10.06,-0.0775869,0.730929,54.2126,17.4152,13.3826,0.0001,north
8.7039,-1.17976,1.98535,84.8131,-5.06133,-0.0134405,65.6692,-10.06,0.33289,0.822677,58.8691,15.705,13.3448,0.0001,north
8.6543,-1.2084,1.98233,81.5301,-6.44828,-0.319183,62.1217,-10.06,-0.241004,0.642152,57.2027,17.017,13.0296,0.0001,north
8.6933,-0.950839,2.00583,80.1564,-6.34518,-0.112155,58.974,-10.06,-0.0393658,0.760302,53.6914,17.3072,15.0184,0.0001,north
-8.5453,-0.72522,2.19159,90.8383,5.29542,-0.406715,69.5117,10.06,-0.0401868,0.870504,62.5965,16.0827,13.6819,0.0001,south
-8.5541,-0.766838,2.21215,88.4769,5.26819,-0.626856,67.578,10.06,-0.189374,0.890685,61.2223,15.8983,14.0157,0.0001,south
-8.7132,-0.82561,2.05185,105.875,5.67065,-0.520866,81.1913,10.06,-0.284921,0.706837,74.5409,13.2214,11.1601,0.0001,south
-8.7175,-0.800998,2.1295,88.8321,6.6163,-0.187341,71.5368,10.06,0.0499373,0.675486,66.2705,16.3359,13.0063,0.0001,south
-8.5742,-0.772277,2.14831,88.2177,5.69867,-0.355601,70.7468,10.06,-0.0749968,0.609247,64.6209,16.5847,10.7672,0.0001,south
-8.4764,-0.75949,2.15589,89.0286,5.44303,-0.156106,67.8737,10.06,0.304479,0.942164,61.1229,16.3281,14.8322,0.0001,south
8.6389,-1.12493,1.99275,82.5097,-4.78697,-0.171034,62.5785,-10.06,0.103104,0.829014,55.898,16.6288,13.6813,0.0001,north
8.6837,-0.870517,1.99516,88.1173,-1.83172,-0.424094,69.2836,-10.06,-0.417067,0.820082,58.6417,16.0289,12.2766,0.0001,north
8.7986,-0.871762,1.99291,84.7524,-5.37372,-0.107369,65.6415,-10.06,-0.0426918,0.824482,58.8119,16.145,13.6648,0.0001,north
8.6938,-0.863208,1.96802,84.8655,-4.36597,-0.191465,67.6402,-10.06,-0.0847159,0.760998,60.5296,15.6278,11.9648,0.0001,north
8.887,-1.22591,2.00836,85.0142,-6.41658,0.0461594,67.711,-10.06,0.313305,0.621556,62.0883,16.0643,12.1217,0.0001,north
8.7787,-1.1797,2.00043,85.0717,-3.98893,-0.201629,63.671,-10.06,0.100981,0.936345,56.0868,16.104,14.2529,0.0001,north
-8.5106,-0.742758,2.20703,86.9085,5.45029,-0.317949,67.4252,10.06,0.109341,0.717702,61.2009,15.9535,12.2124,0.0001,south
-8.554,-0.746417,2.17956,89.5545,5.41572,-0.548727,63.5027,10.06,-0.0854027,0.850989,56.9598,15.8376,14.2915,0.0001,south
-8.4898,-0.743816,2.14597,87.1761,5.89228,-0.503823,64.0288,10.06,-0.192019,0.82494,58.0828,16.8519,14.52,0.0001,south
-8.6235,-0.769551,2.04487,106.985,5.43017,-0.489575,84.3468,10.06,-0.323907,0.544044,77.9311,13.1239,8.60874,0.0001,south
-8.4427,-0.838503,2.17328,91.5083,5.07364,-0.112464,70.9628,10.06,0.415161,0.735434,64.0729,15.757,11.7498,0.0001,south
-7.5721,-0.747346,2.1317,86.9977,6.48478,-0.558592,67.1014,10.06,-0.336951,0.720701,61.7971,16.7634,13.7414,0.0001,south
8.6739,-0.892823,2.02,82.4041,-4.48243,-0.507869,62.8101,-10.06,-0.62843,0.835181,56.0097,16.7291,13.5614,0.0001,north
8.5725,-0.846983,2.02871,81.4901,-4.96941,0.0808754,62.4728,-10.06,0.188422,0.649762,56.5845,16.6012,11.853,0.0001,north
8.6901,-0.867276,2.03915,83.9498,-5.67164,-0.227351,63.8874,-10.06,-0.178629,0.798792,57.8436,16.3367,13.8948,0.0001,north
8.6452,-0.931315,2.0142,83.6785,-4.23575,-0.500638,63.6773,-10.06,-0.593266,0.795496,56.6968,16.185,12.9501,0.0001,north
8.7231,-1.12078,1.97031,83.7672,-5.45621,-0.146698,67.4396,-10.06,0.0604757,0.729475,61.0048,16.4618,12.4057,0.0001,north
8.6409,-1.16867,2.01719,84.3093,-5.72127,-0.0021049,63.1468,-10.06,0.0870197,0.786257,57.0706,16.6595,13.8868,0.0001,north
-8.5749,-0.750135,2.16024,86.9225,6.75674,-0.426445,64.8797,10.06,-0.184524,0.69112,60.1987,16.2129,14.0953,0.0001,south
-8.6016,-0.802887,2.20911,86.1573,4.81406,-0.515536,62.1694,10.06,0.155347,0.885346,55.4782,16.2973,14.3538,0.0001,south
-8.4547,-0.734376,2.18373,85.0357,5.34665,-0.396067,65.7571,10.06,0.0419521,0.838251,59.213,16.7906,13.7457,0.0001,south
-8.502,-0.808478,2.18673,88.1034,7.21007,-0.394854,71.145,10.06,-0.310054,0.73788,66.7101,15.9094,15.875,0.0001,south
-8.4725,-0.740003,2.14878,87.2447,4.50998,-0.326185,67.3329,10.06,0.150214,0.90274,59.631,16.5271,13.6068,0.0001,south
8.7281,-1.15616,1.9839,83.4419,-5.37341,-0.44781,65.4013,-10.06,-0.388635,0.756316,58.9334,16.6004,12.915,0.0001,north
8.652,-1.16193,1.97663,83.0425,-6.5073,0.121365,66.568,-10.06,0.354493,0.638455,61.2709,16.6013,12.598,0.0001,north
8.6959,-1.17606,2.01447,82.315,-4.20902,-0.387952,64.1885,-10.06,-0.252304,0.678367,57.1726,16.4375,11.7608,0.0001,north
8.7353,-1.16404,1.98259,81.8951,-9.01715,-0.239912,64.0376,-10.06,-0.161623,0.360349,62.3105,18.1022,18.11,0.0001,north
8.6526,-1.17225,1.96605,83.9644,-5.06843,0.103197,64.2363,-10.06,0.570459,0.66858,57.0165,16.4109,11.9263,0.0001,north
8.7319,-0.861465,2.0001,83.7004,-4.86776,-0.200951,64.6555,-10.06,-0.139941,0.85332,57.5052,16.1871,13.6872,0.0001,north
-8.5488,-0.705101,2.16496,87.3188,5.89482,-0.462104,68.8972,10.06,-0.251355,0.642161,62.8997,16.238,11.5699,0.0001,south
-8.5567,-0.682737,2.2095,87.8125,5.1931,-0.378097,66.4553,10.06,-0.00867889,0.865446,59.6969,16.6211,13.7925,0.0001,south
-8.5869,-0.856149,2.14662,87.5244,5.96705,-0.174041,68.4402,10.06,0.248775,0.83945,62.1804,16.5147,14.2923,0.0001,south
-8.3914,-0.755829,2.14483,88.9785,4.77717,-0.538412,64.1591,10.06,0.0605209,0.669776,57.6801,16.3749,11.7334,0.0001,south
-8.4276,-0.750204,2.13003,92.5556,6.27504,-0.234324,74.7431,10.06,0.110779,0.669764,69.2379,15.5563,11.9448,0.0001,south
-8.7092,-1.09807,2.11582,87.2608,5.68494,-0.268295,67.1067,10.06,0.135627,0.680464,60.8842,16.3162,12.0301,0.0001,south
8.6168,-0.651584,2.19013,135.811,-2.88313,-0.417335,114.486,-10.06,-0.172663,0.947285,101.957,13.2208,9.28172,0.0001,north
8.7136,-0.624286,2.21297,139.691,-3.37468,-0.413447,113.696,-10.06,-0.210976,0.838753,102.534,12.641,8.7501,0.0001,north
8.7145,-0.677524,2.20138,134.422,-3.03829,-0.484324,111.964,-10.06,-0.215775,1.1088,99.7519,12.9894,10.7646,0.0001,north
8.6237,-0.649245,2.22022,134.678,-2.10558,-0.258568,115.194,-10.06,0.200631,0.988214,102.624,13.54,9.07712,0.0001,north
8.7128,-0.692353,2.24138,133.999,-1.68593,-0.342005,110.577,-10.06,0.0431196,1.24103,97.3873,14.0309,10.8551,0.0001,north
8.5732,-0.634852,2.20443,136.501,-4.64873,-0.394637,115.175,-10.06,-0.153626,0.765964,105.547,12.1193,9.16512,0.0001,north
-8.4674,-0.790428,2.15463,86.8905,5.78873,-0.339147,63.6756,10.06,0.190597,0.860959,57.5291,16.4356,14.8994,0.0001,south
-8.6065,-0.731551,2.16553,86.2363,6.51551,-0.247867,68.6157,10.06,-0.183939,0.923185,63.1695,16.8923,16.7832,0.0001,south
-8.4926,-0.719352,2.1654,85.658,7.20852,-0.426708,69.0556,10.06,-0.361821,0.515577,65.0075,16.9033,11.7079,0.0001,south
-8.4628,-0.788869,2.23115,86.8483,6.82461,-0.399328,63.7834,10.06,-0.109598,0.773421,58.989,16.6008,15.7376,0.0001,south
-8.5071,-0.802643,2.19836,84.052,6.12638,-0.110874,59.1441,10.06,0.485427,0.964342,53.2791,17.0544,17.4174,0.0001,south
-8.4973,-0.703155,2.20509,85.913,5.26478,-0.30034,64.1995,10.06,0.144477,0.939703,57.2451,16.7236,15.0364,0.0001,south
8.4601,-0.640909,2.1884,136.205,-3.99739,-0.274742,119.515,-10.06,0.0115176,0.723381,109.182,12.5778,8.01527,0.0001,north
8.465,-0.635637,2.20396,134.653,-3.00179,-0.658214,113.647,-10.06,-0.530197,1.00393,111.892,12.8139,9.62582,0.0001,north
8.455,-0.588791,2.19543,132.728,0.3703,-0.359977,102.335,-10.06,0.139395,1.33725,96.1576,16.6904,11.0154,0.0001,north
8.4995,-0.539363,2.1955,142.931,-3.05056,-0.328936,119.108,-10.06,-0.216903,1.10162,105.794,12.9205,10.4978,0.0001,north
8.4574,-0.632994,2.16967,142.854,-3.83188,-0.480376,122.017,-10.06,-0.318876,0.640304,112.878,12.4725,7.03839,0.0001,north
8.5101,-0.635397,2.20746,136.722,-5.88826,-0.439466,117.212,-10.06,-0.278307,0.528395,109.376,11.4406,7.81527,0.0001,north
-8.4806,-0.799501,2.13428,87.6703,7.41498,-0.465623,71.5115,10.06,-0.465578,0.691992,67.373,15.8466,15.769,0.0001,south
-8.4832,-0.787542,2.15762,86.5186,5.73206,-0.373909,65.1479,10.06,0.0532693,0.746331,59.1258,16.3021,13.195,0.0001,south
-8.4615,-0.835078,2.11765,87.2534,5.51891,-0.439567,67.2916,10.06,-0.0648309,0.773756,60.9333,16.2448,13.0104,0.0001,south
-8.7468,-1.08527,2.15148,85.591,5.14395,-0.578186,66.3802,10.06,-0.154316,0.863614,59.6946,16.2829,13.7831,0.0001,south
-8.6637,-0.845476,2.19569,89.6425,5.71631,-0.474074,67.6649,10.06,-0.0868317,0.768823,61.6279,15.8727,13.0916,0.0001,south
-8.5551,-0.76279,2.13571,87.602,6.56288,-0.253396,64.9573,10.06,0.0566,0.654718,59.6941,16.3344,13.1173,0.0001,south
8.4024,-0.632844,2.17735,136.47,-4.71154,-0.185517,115.07,-10.06,0.149904,0.749972,105.752,11.957,9.08923,0.0001,north
8.3926,-0.64027,2.18507,136.267,-3.41296,-0.3308,115.66,-10.06,-0.0290381,0.788329,104.228,12.7963,8.2739,0.0001,north
8.3717,-0.615247,2.16796,139.29,-3.60975,-0.503126,120.098,-10.06,-0.449157,0.801895,108.145,12.5543,8.45783,0.0001,north
8.3524,-0.661612,2.15683,133.77,-0.28129,-0.431241,109.665,-10.06,-0.0780295,1.20613,102.877,15.4412,9.93675,0.0001,north
8.5161,-0.638248,2.21678,136.477,-4.86968,-0.219261,115.662,-10.06,0.0851955,0.533788,106.078,11.9577,6.88293,0.0001,north
8.5942,-0.835459,2.18342,141.306,-3.09109,-0.386117,116.892,-10.06,-0.200498,1.01912,104.053,12.7909,9.91892,0.0001,north
-8.5625,-0.67866,2.16744,87.7074,5.03876,-0.367529,64.0312,10.06,0.0679383,0.99355,56.882,16.3336,15.4371,0.0001,south
-8.4428,-0.752232,2.10805,89.5233,5.00988,-0.41531,70.8572,10.06,-0.0237031,0.783363,63.2501,15.8649,12.1771,0.0001,south
-8.4697,-0.758982,2.14778,86.1794,6.55537,-0.62576,69.7274,10.06,-0.696374,0.891313,64.3571,16.4616,16.3412,0.0001,south
-8.5638,-0.80141,2.18458,86.0235,6.14063,-0.393851,62.9482,10.06,0.0454081,0.776657,57.5959,16.2249,14.3284,0.0001,south
-8.5407,-0.766174,2.14504,85.5523,5.84865,-0.516301,59.1561,10.06,0.0508591,0.914952,53.3748,16.6048,16.2492,0.0001,south
-8.5736,-0.746761,2.1534,86.6056,6.14243,-0.374314,63.4589,10.06,0.01531,0.763175,57.7614,16.5269,14.1056,0.0001,south
8.6257,-1.14613,1.96092,83.3013,-5.16021,-0.084653,65.1394,-10.06,0.304325,0.53202,59.0215,16.8558,10.1764,0.0001,north
8.6966,-1.19824,2.01383,84.486,-4.52803,-0.364626,64.0509,-10.06,-0.328998,0.900739,56.9171,15.9129,14.1056,0.0001,north
8.7381,-1.1791,1.94146,83.9434,-7.44696,-0.0322316,65.3239,-10.06,-0.039316,0.569584,61.5035,17.0649,13.7149,0.0001,north
8.6816,-1.23553,1.98263,84.3264,-5.20096,-0.312106,66.6255,-10.06,-0.0341598,0.689462,60.1906,15.936,11.8084,0.0001,north
8.6999,-1.16403,1.94032,86.2562,-5.10491,-0.0757105,68.0375,-10.06,0.224266,0.643073,61.2648,15.6139,11.0165,0.0001,north
8.8131,-1.23192,1.95832,87.3657,-4.15693,-0.311338,69.8941,-10.06,0.0314639,0.76717,62.599,16.1524,11.6863,0.0001,north
-8.368,-0.819962,2.16149,88.8184,4.23086,-0.236629,70.408,10.06,0.322795,0.846046,62.6917,15.8133,12.3686,0.0001,south
-8.411,-0.784221,2.17981,86.5844,5.55624,-0.151921,66.8642,10.06,0.374622,0.74851,60.4893,16.04,12.7531,0.0001,south
-8.5607,-0.839486,2.17426,91.8535,3.88724,-0.319638,73.7543,10.06,0.301396,0.637541,65.6685,15.6501,9.93916,0.0001,south
-8.626,-0.799352,2.13383,86.6057,6.26608,-0.458,59.9004,10.06,-0.0473653,0.984812,54.0994,16.4966,17.9552,0.0001,south
-8.4799,-0.748003,2.14013,88.7166,6.12429,-0.416381,61.4746,10.06,0.0260501,0.847773,55.4726,16.3338,15.5376,0.0001,south
-8.5365,-0.728591,2.18637,85.3493,4.85596,-0.309802,64.104,10.06,0.2362,0.702047,57.2346,16.6899,12.1657,0.0001,south
8.7349,-1.13009,2.00256,83.1759,-7.02271,-0.401643,66.6497,-10.06,-0.383544,0.646309,62.2012,16.7733,13.8516,0.0001,north
8.7195,-1.16863,1.96632,85.5115,-5.24916,-0.274162,64.4315,-10.06,-0.262978,0.801855,57.6971,15.6357,13.3724,0.0001,north
8.7287,-1.1514,1.99901,85.5555,-5.31161,0.258415,69.1259,-10.06,0.672796,0.72297,62.6245,15.8707,11.9268,0.0001,north
8.6767,-1.17375,1.98486,84.9439,-5.12666,-0.137962,67.4125,-10.06,0.126847,0.646275,61.1439,15.9057,11.1997,0.0001,north
8.7868,-1.26435,2.01453,85.4706,-7.15858,-0.0322994,71.3507,-10.06,0.289755,0.482568,67.3787,16.2855,10.7671,0.0001,north
8.7368,-1.1476,2.00805,85.331,-5.23124,-0.104961,68.7123,-10.06,0.164135,0.550893,62.0714,15.8876,9.96319,0.0001,north
-8.5051,-0.757251,2.17087,88.9255,3.95043,-0.258227,70.6558,10.06,0.165744,0.748464,62.6439,15.8863,11.4033,0.0001,south
-8.5162,-0.787666,2.14197,88.6806,5.23543,-0.625866,65.5657,10.06,-0.256931,0.828223,58.9917,15.9394,13.5632,0.0001,south
-8.5493,-0.835236,2.1594,87.7673,4.84295,-0.418192,66.623,10.06,-0.00208976,0.726361,58.7572,16.3779,12.1278,0.0001,south
-8.4593,-0.816285,2.13435,87.5796,5.76507,-0.647562,60.3463,10.06,-0.237608,0.941713,53.8288,16.2107,16.4556,0.0001,south
-8.6312,-0.745332,2.17402,88.0655,6.75935,-0.423309,67.8991,10.06,-0.413463,0.841758,62.8859,16.4431,16.5484,0.0001,south
-8.4012,-0.79996,2.16159,88.2927,5.16952,-0.415292,67.3746,10.06,-0.0208229,0.733361,60.632,15.7295,12.2618,0.0001,south
8.6643,-1.14103,1.95836,85.1066,-5.94466,-0.159425,67.5127,-10.06,0.0868345,0.692545,61.7247,15.7795,12.4105,0.0001,north
8.6975,-1.17605,1.97662,87.7248,-4.27119,-0.139385,68.578,-10.06,0.229703,0.760935,60.9096,15.4124,11.8359,0.0001,north
8.6543,-1.19753,2.00833,85.2282,-4.36651,-0.474318,67.3342,-10.06,-0.334439,0.63475,60.1548,15.6648,10.8689,0.0001,north
8.6069,-0.914207,1.96959,81.9587,-5.61522,-0.497598,63.05,-10.06,-0.546581,0.766538,56.8237,16.8581,13.5212,0.0001,north
8.6425,-0.90587,1.99077,85.1894,-4.25219,-0.091718,65.8405,-10.06,0.0333327,0.676217,58.4731,15.8016,11.4909,0.0001,north
8.6634,-1.18198,1.94055,86.7783,-5.95057,-0.032028,69.8718,-10.06,0.294138,0.535962,63.9364,15.775,10.0881,0.0001,north
-8.6129,-0.790746,2.07562,92.9294,7.00826,-0.797671,76.8526,10.06,-0.838305,0.607275,72.3531,16.0373,12.4228,0.0001,south
